open,close,high,low,value,volume,begin,end,datetime
460.75,460.85,460.9,460.7,1460706.1500000004,3170,2025-09-09 10:03:00,2025-09-09 10:03:59,2025-09-09 10:03:00
460.8,460.85,460.9,460.8,1578890.5500000003,3426,2025-09-09 10:04:00,2025-09-09 10:04:59,2025-09-09 10:04:00
460.85,460.55,460.9,460.55,5021680.300000001,10900,2025-09-09 10:05:00,2025-09-09 10:05:59,2025-09-09 10:05:00
460.55,460.3,460.55,460.25,3811378.05,8278,2025-09-09 10:06:00,2025-09-09 10:06:59,2025-09-09 10:06:00
460.25,460.6,460.65,460.25,5104697.750000001,11086,2025-09-09 10:07:00,2025-09-09 10:07:59,2025-09-09 10:07:00
460.65,460.6,460.7,460.45,1814343.7500000002,3939,2025-09-09 10:08:00,2025-09-09 10:08:59,2025-09-09 10:08:00
460.6,460.2,460.6,460.15,4506874.2,9791,2025-09-09 10:09:00,2025-09-09 10:09:59,2025-09-09 10:09:00
460.15,459.85,460.2,459.8,11997497.5,26079,2025-09-09 10:10:00,2025-09-09 10:10:59,2025-09-09 10:10:00
459.85,459.8,460.0,459.6,7070138.649999999,15379,2025-09-09 10:11:00,2025-09-09 10:11:59,2025-09-09 10:11:00
459.95,460.3,460.3,459.95,1105924.9999999998,2404,2025-09-09 10:12:00,2025-09-09 10:12:59,2025-09-09 10:12:00
460.25,460.5,460.55,460.25,3294099.05,7155,2025-09-09 10:13:00,2025-09-09 10:13:59,2025-09-09 10:13:00
460.45,460.55,460.55,460.45,271256.5,589,2025-09-09 10:14:00,2025-09-09 10:14:59,2025-09-09 10:14:00
460.55,460.05,460.55,459.9,8451767.250000004,18361,2025-09-09 10:15:00,2025-09-09 10:15:59,2025-09-09 10:15:00
460.1,460.3,460.35,460.1,5184991.650000001,11268,2025-09-09 10:16:00,2025-09-09 10:16:59,2025-09-09 10:16:00
460.35,460.6,460.6,460.35,1294490.5999999999,2811,2025-09-09 10:17:00,2025-09-09 10:17:59,2025-09-09 10:17:00
460.55,460.75,460.75,460.55,3583535.8000000007,7780,2025-09-09 10:18:00,2025-09-09 10:18:59,2025-09-09 10:18:00
460.75,460.85,460.85,460.75,3913998.7999999984,8494,2025-09-09 10:19:00,2025-09-09 10:19:59,2025-09-09 10:19:00
460.85,460.8,460.85,460.8,8432485.999999998,18298,2025-09-09 10:20:00,2025-09-09 10:20:59,2025-09-09 10:20:00
460.8,460.8,460.85,460.8,1014250.5999999997,2201,2025-09-09 10:21:00,2025-09-09 10:21:59,2025-09-09 10:21:00
460.75,460.45,460.8,460.3,3603282.7499999995,7821,2025-09-09 10:22:00,2025-09-09 10:22:59,2025-09-09 10:22:00
460.45,460.55,460.6,460.45,810086.8,1759,2025-09-09 10:23:00,2025-09-09 10:23:59,2025-09-09 10:23:00
460.6,460.6,460.7,460.45,1738778.5500000003,3775,2025-09-09 10:24:00,2025-09-09 10:24:59,2025-09-09 10:24:00
460.6,460.5,460.6,460.5,762264.9500000003,1655,2025-09-09 10:25:00,2025-09-09 10:25:59,2025-09-09 10:25:00
